t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
167.55,3993.15,-5.489,4.854,26.515,4.85,2.13,0.35,13.46,5.12,0.15,0,25.08,26.96,683.94,4385.32,79.6,55.3,8,descent,nominal,active,0.8,0.15,0.0,0.21,0.05,-10.045,-0.003,-0.012,0.111,power_anomaly,4.91
167.6,3992.83,-6.471,4.732,26.211,4.73,2.06,0.54,16.19,3.48,6.77,0,25.15,26.63,684.18,4386.63,79.8,55.3,8,descent,nominal,active,0.8,0.15,0.0,0.096,0.21,-9.879,0.047,0.004,0.054,power_anomaly,4.12
167.65,3992.52,-6.208,4.589,26.28,4.59,2.06,0.36,15.18,1.02,4.21,0,25.09,26.68,684.41,4387.95,80.1,55.3,8,descent,nominal,active,0.8,0.15,0.0,0.241,0.235,-9.695,-0.006,-0.005,0.096,power_anomaly,4.3
167.7,3992.21,-6.174,4.876,26.831,4.88,2.61,0.14,14.62,2.44,1.26,0,25.04,27.27,684.65,4389.29,79.7,55.3,8,descent,nominal,active,0.8,0.15,0.0,0.149,0.216,-9.786,-0.009,-0.005,0.177,power_anomaly,4.42
167.75,3991.9,-6.092,5.147,27.047,5.15,2.8,0.11,14.36,4.34,1.9,0,25.03,27.53,684.91,4390.64,79.2,55.3,8,descent,nominal,active,0.8,0.15,0.0,0.235,0.351,-9.955,-0.006,-0.008,0.097,power_anomaly,4.52
167.8,3991.59,-6.153,5.233,27.102,5.23,2.87,-0.33,13.52,6.7,-0.19,0,24.92,27.6,685.17,4392.0,79.1,55.3,8,descent,nominal,active,0.8,0.15,0.0,0.421,0.297,-9.654,0.008,0.009,0.117,power_anomaly,4.49
167.85,3991.32,-5.479,4.644,26.963,4.64,2.57,-0.55,11.42,4.35,-0.4,0,24.89,27.36,685.4,4393.35,80.2,55.2,8,descent,nominal,active,0.8,0.15,0.0,0.261,0.179,-9.828,0.025,-0.037,0.118,power_anomaly,4.99
167.9,3991.02,-5.943,4.898,26.991,4.9,2.71,-0.44,12.78,5.01,-0.97,0,24.9,27.43,685.65,4394.7,79.7,55.2,8,descent,nominal,active,0.8,0.15,0.0,0.169,0.386,-9.923,-0.039,-0.017,0.147,power_anomaly,4.62
167.95,3990.72,-6.11,5.082,27.373,5.08,3.13,-0.66,12.66,2.65,4.81,0,24.85,27.84,685.9,4396.06,79.5,55.2,8,descent,nominal,active,0.8,0.15,0.0,0.315,0.273,-9.764,0.043,0.01,0.171,power_anomaly,4.56
168.0,3990.41,-6.101,5.135,26.657,5.14,2.41,-0.72,12.52,6.54,0.22,0,24.83,27.15,686.16,4397.4,79.1,55.2,8,descent,nominal,active,0.8,0.15,0.0,0.07,0.191,-9.977,-0.011,-0.022,0.095,power_anomaly,4.45
168.05,3990.12,-5.899,5.056,26.575,5.06,2.28,-0.78,11.91,3.88,1.95,0,24.83,27.05,686.41,4398.73,79.2,55.2,8,descent,nominal,active,0.8,0.15,0.0,0.248,0.156,-9.818,-0.012,-0.026,0.087,power_anomaly,4.59
168.1,3989.82,-6.044,4.948,26.231,4.95,1.97,-0.65,12.53,0.59,3.08,0,24.85,26.69,686.66,4400.04,79.3,55.2,8,descent,nominal,active,0.8,0.15,0.0,0.204,0.089,-9.702,-0.017,0.024,0.114,power_anomaly,4.42
168.15,3989.51,-6.049,4.799,26.381,4.8,2.12,-0.69,12.45,2.65,3.52,0,24.84,26.81,686.9,4401.36,79.7,55.2,8,descent,nominal,active,0.8,0.15,0.0,0.276,0.052,-10.073,0.024,-0.014,0.097,power_anomaly,4.43
168.2,3989.19,-6.526,4.834,26.081,4.83,1.95,-0.29,14.5,1.88,-0.32,0,24.93,26.53,687.14,4402.66,79.5,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.276,0.185,-9.879,0.022,-0.037,0.135,power_anomaly,4.07
168.25,3988.88,-6.228,4.719,25.84,4.72,1.63,-0.26,13.86,0.71,2.55,0,24.94,26.27,687.37,4403.95,79.7,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.278,0.064,-9.526,0.028,-0.025,0.106,power_anomaly,4.22
168.3,3988.58,-5.902,4.857,25.953,4.86,1.66,-0.25,13.09,3.85,2.53,0,24.94,26.4,687.62,4405.25,79.4,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.258,0.116,-10.062,0.007,0.008,0.034,power_anomaly,4.47
168.35,3988.27,-6.153,4.941,26.049,4.94,1.82,-0.32,13.53,2.32,-1.6,0,24.92,26.51,687.86,4406.55,79.3,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.289,0.37,-10.064,0.004,-0.025,0.121,power_anomaly,4.31
168.4,3987.97,-6.157,4.667,26.149,4.67,1.92,-0.76,12.55,0.87,-1.88,0,24.82,26.56,688.1,4407.86,79.9,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.241,0.089,-9.491,-0.053,0.016,0.118,power_anomaly,4.31
168.45,3987.69,-5.57,4.752,26.18,4.75,1.81,-0.5,11.75,3.21,-1.73,0,24.89,26.61,688.33,4409.17,79.7,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.294,0.062,-9.549,0.06,0.003,0.086,power_anomaly,4.78
168.5,3987.4,-5.758,4.819,26.305,4.82,1.98,-0.09,13.11,2.6,2.43,0,24.98,26.74,688.58,4410.48,79.6,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.293,0.226,-9.748,-0.005,-0.002,0.141,power_anomaly,4.64
168.55,3987.1,-5.973,4.734,25.747,4.73,1.47,-0.05,13.71,-0.29,-1.28,0,24.99,26.18,688.81,4411.77,79.6,55.1,8,descent,nominal,active,0.8,0.15,0.0,0.22,0.061,-9.996,0.011,0.012,0.108,power_anomaly,4.38
168.6,3986.81,-5.767,4.698,25.804,4.7,1.48,-0.16,12.98,1.22,1.26,0,24.96,26.23,689.05,4413.06,79.7,55.0,8,descent,nominal,active,0.8,0.15,0.0,0.084,0.227,-9.473,0.003,0.013,0.138,power_anomaly,4.55
168.65,3986.5,-6.142,4.828,25.826,4.83,1.59,-0.47,13.18,-1.43,4.54,0,24.89,26.27,689.29,4414.35,79.4,55.0,8,descent,nominal,active,0.8,0.15,0.0,0.262,0.06,-9.963,-0.014,0.02,0.071,power_anomaly,4.28
168.7,3986.21,-5.882,4.87,26.106,4.87,1.81,-0.7,12.03,0.5,-2.0,0,24.84,26.56,689.53,4415.66,79.4,55.0,8,descent,nominal,active,0.8,0.15,0.0,0.306,0.245,-9.809,-0.023,-0.0,0.096,power_anomaly,4.52
168.75,3985.93,-5.633,4.382,25.909,4.38,1.55,-0.82,11.19,3.25,2.67,0,24.83,26.28,689.75,4416.95,80.4,55.0,8,descent,nominal,active,0.8,0.15,0.0,0.038,0.141,-9.867,-0.06,0.002,0.047,power_anomaly,4.67
168.8,3985.64,-5.734,4.209,25.635,4.21,1.3,-1.02,10.97,-2.88,1.54,0,24.79,25.98,689.96,4418.24,80.7,55.0,8,descent,nominal,active,0.8,0.15,0.0,0.048,0.096,-9.789,0.066,0.048,0.103,power_anomaly,4.53
168.85,3985.36,-5.611,4.415,25.628,4.41,1.27,-0.63,11.55,0.76,-2.34,0,24.87,26.01,690.18,4419.52,80.2,55.0,8,descent,nominal,active,0.8,0.15,0.0,0.243,-0.028,-9.979,0.045,0.006,0.108,power_anomaly,4.64
168.9,3985.08,-5.707,4.442,25.59,4.44,1.25,-0.92,11.12,3.31,0.35,0,24.81,25.97,690.4,4420.8,80.2,55.0,8,descent,nominal,active,0.8,0.15,0.0,0.292,0.166,-9.918,-0.018,0.003,0.087,power_anomaly,4.55
168.95,3984.77,-6.191,4.498,25.275,4.5,1.05,-1.02,12.05,3.88,0.75,0,24.77,25.67,690.63,4422.06,79.9,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.069,0.049,-9.754,-0.061,0.012,0.047,power_anomaly,4.15
169.0,3984.47,-5.859,4.569,25.108,4.57,0.8,-1.11,11.05,0.48,0.79,0,24.76,25.52,690.86,4423.32,79.7,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.109,0.033,-9.518,0.024,0.019,0.082,power_anomaly,4.36
169.05,3984.19,-5.753,4.399,25.382,4.4,1.05,-1.23,10.52,-0.79,2.88,0,24.75,25.76,691.08,4424.58,80.2,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.347,0.075,-9.862,0.034,-0.03,0.079,power_anomaly,4.48
169.1,3983.9,-5.631,4.464,25.302,4.46,0.94,-1.11,10.51,-0.01,-4.13,0,24.77,25.69,691.3,4425.85,80.0,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.065,0.105,-9.675,0.037,0.005,0.026,power_anomaly,4.56
169.15,3983.61,-5.797,4.501,25.597,4.5,1.28,-1.39,10.27,3.11,4.75,0,24.71,25.99,691.53,4427.13,80.0,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.329,0.118,-9.838,-0.027,-0.037,0.024,power_anomaly,4.48
169.2,3983.3,-6.345,4.615,25.025,4.62,0.84,-1.24,11.92,2.06,1.29,0,24.71,25.45,691.76,4428.38,79.6,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.213,0.01,-10.141,-0.069,-0.004,0.049,power_anomaly,4.01
169.25,3982.98,-6.26,4.785,25.246,4.79,1.04,-1.12,12.0,1.5,4.17,0,24.74,25.7,692.0,4429.64,79.3,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.103,0.136,-9.989,-0.006,-0.003,0.078,power_anomaly,4.11
169.3,3982.69,-5.845,4.516,25.639,4.52,1.33,-1.14,10.95,-0.86,5.35,0,24.76,26.03,692.22,4430.93,80.0,54.9,8,descent,nominal,active,0.8,0.15,0.0,0.31,0.111,-9.787,0.018,-0.048,0.067,power_anomaly,4.45
169.35,3982.38,-6.282,4.558,25.933,4.56,1.74,-0.7,13.0,3.5,3.4,0,24.83,26.33,692.45,4432.22,80.0,54.8,8,descent,nominal,active,0.8,0.15,0.0,0.285,0.226,-9.759,-0.005,-0.004,0.127,power_anomaly,4.19
169.4,3982.08,-5.927,4.233,26.127,4.23,1.84,-0.52,12.56,2.2,-0.52,0,24.88,26.47,692.66,4433.53,80.8,54.8,8,descent,nominal,active,0.8,0.15,0.0,0.263,0.297,-9.568,0.029,0.018,0.068,power_anomaly,4.47
169.45,3981.78,-6.041,4.094,26.192,4.09,1.93,-0.91,11.93,2.62,-0.66,0,24.79,26.51,692.87,4434.84,81.1,54.8,8,descent,nominal,active,0.8,0.15,0.0,0.09,0.223,-9.662,-0.03,0.031,0.137,power_anomaly,4.39
169.5,3981.49,-5.789,3.795,26.298,3.8,1.98,-0.82,11.55,1.82,-0.4,0,24.82,26.57,693.06,4436.15,81.8,54.8,8,descent,nominal,active,0.8,0.15,0.0,0.21,0.163,-9.994,0.009,0.004,0.074,power_anomaly,4.59
169.55,3981.19,-5.992,3.94,26.43,3.94,2.16,-0.92,11.79,-1.46,0.6,0,24.79,26.72,693.25,4437.47,81.5,54.8,8,descent,nominal,active,0.8,0.15,0.0,-0.029,0.255,-9.838,-0.02,-0.027,0.096,power_anomaly,4.46
169.6,3980.88,-6.286,3.52,26.317,3.52,2.12,-0.83,12.71,7.81,2.88,0,24.8,26.55,693.43,4438.79,82.4,54.8,8,descent,nominal,active,0.8,0.15,0.0,0.178,0.191,-9.638,-0.063,-0.014,0.13,power_anomaly,4.22
169.65,3980.55,-6.596,3.469,26.213,3.47,2.1,-0.88,13.35,6.09,4.11,0,24.78,26.44,693.6,4440.1,82.5,54.8,8,descent,nominal,active,0.8,0.15,0.0,0.17,0.201,-9.56,0.01,0.025,0.104,power_anomaly,4.01
169.7,3980.26,-5.717,3.267,26.409,3.27,2.07,-0.93,11.13,3.23,3.13,0,24.8,26.61,693.77,4441.42,82.9,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.261,0.382,-9.588,-0.002,0.002,0.097,power_anomaly,4.65
169.75,3979.96,-6.062,3.297,26.675,3.3,2.42,-0.75,12.35,6.71,2.63,0,24.83,26.88,693.93,4442.75,83.0,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.061,0.212,-9.891,-0.04,0.0,0.094,power_anomaly,4.43
169.8,3979.67,-5.669,3.47,26.504,3.47,2.16,-0.79,11.33,5.14,-0.24,0,24.83,26.73,694.1,4444.08,82.5,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.228,0.165,-9.796,-0.058,-0.001,0.099,power_anomaly,4.72
169.85,3979.38,-5.962,3.462,26.669,3.46,2.39,-1.09,11.35,4.5,-0.16,0,24.76,26.89,694.28,4445.41,82.6,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.029,0.278,-9.946,0.01,-0.026,0.039,power_anomaly,4.51
169.9,3979.08,-5.907,3.698,26.942,3.7,2.65,-1.03,11.35,1.61,1.24,0,24.78,27.19,694.46,4446.76,82.2,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.248,0.303,-9.879,0.002,0.023,0.153,power_anomaly,4.6
169.95,3978.76,-6.328,3.828,26.688,3.83,2.5,-0.72,13.06,2.03,3.37,0,24.83,26.96,694.65,4448.1,81.8,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.158,0.361,-9.626,0.037,-0.033,0.056,power_anomaly,4.26
170.0,3978.46,-6.038,3.958,26.762,3.96,2.5,-0.39,13.11,2.52,-0.13,0,24.91,27.05,694.85,4449.43,81.6,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.154,0.042,-9.573,0.022,-0.037,0.126,power_anomaly,4.48
170.05,3978.14,-6.408,3.696,26.73,3.7,2.56,-0.7,13.29,3.19,4.81,0,24.83,26.98,695.04,4450.77,82.1,54.7,8,descent,nominal,active,0.8,0.15,0.0,0.244,0.323,-9.573,-0.016,-0.016,0.113,power_anomaly,4.21
170.1,3977.83,-6.172,4.153,26.804,4.15,2.58,-0.61,12.92,5.11,3.69,0,24.86,27.12,695.24,4452.11,81.2,54.6,8,descent,nominal,active,0.8,0.15,0.0,0.265,0.284,-9.509,-0.021,0.006,0.133,power_anomaly,4.39
170.15,3977.53,-6.029,3.908,26.734,3.91,2.47,-0.41,13.03,5.25,-2.28,0,24.9,27.02,695.44,4453.45,81.7,54.6,8,descent,nominal,active,0.8,0.15,0.0,0.034,0.231,-9.816,-0.001,0.03,0.108,power_anomaly,4.48
170.2,3977.22,-6.23,3.795,26.911,3.79,2.7,-0.45,13.44,6.01,3.25,0,24.89,27.18,695.63,4454.79,82.0,54.6,8,descent,nominal,active,0.8,0.15,0.0,0.116,0.171,-9.77,-0.017,-0.006,0.121,power_anomaly,4.36
170.25,3976.92,-6.034,3.826,27.128,3.83,2.87,-0.87,12.03,3.21,3.29,0,24.81,27.4,695.82,4456.15,82.0,54.6,8,descent,nominal,active,0.8,0.15,0.0,0.186,0.356,-9.755,-0.09,0.02,0.111,power_anomaly,4.54
170.3,3976.63,-5.864,3.564,27.498,3.56,3.2,-0.61,12.19,3.21,0.16,0,24.86,27.73,696.0,4457.52,82.6,54.6,8,descent,nominal,active,0.8,0.15,0.0,0.27,0.353,-9.729,-0.053,-0.006,0.209,power_anomaly,4.73
170.35,3976.32,-6.071,3.365,27.458,3.37,3.21,-0.41,13.14,7.29,2.77,0,24.9,27.66,696.17,4458.9,83.0,54.6,8,descent,nominal,active,0.8,0.15,0.0,0.153,0.318,-9.947,0.024,-0.003,0.182,power_anomaly,4.56
170.4,3976.02,-6.125,2.998,27.445,3.0,3.21,-0.4,13.3,4.93,1.1,0,24.91,27.61,696.32,4460.27,83.8,54.6,8,descent,nominal,active,0.8,0.15,0.0,0.228,0.47,-9.847,-0.075,-0.001,0.118,power_anomaly,4.51
170.45,3975.73,-5.633,2.976,27.405,2.98,3.05,-0.02,12.97,4.14,1.8,0,25.0,27.57,696.47,4461.64,83.8,54.5,8,descent,nominal,active,0.8,0.15,0.0,0.24,0.329,-9.441,-0.086,0.003,0.132,power_anomaly,4.89
170.5,3975.42,-6.3,3.303,27.266,3.3,3.07,-0.19,14.17,6.51,1.71,0,24.95,27.47,696.63,4463.0,83.1,54.5,8,descent,nominal,active,0.8,0.15,0.0,-0.001,0.221,-9.647,-0.016,0.008,0.146,power_anomaly,4.36
170.55,3975.15,-5.449,3.446,27.589,3.45,3.19,-0.38,11.74,5.7,-2.38,0,24.92,27.8,696.8,4464.38,82.9,54.5,8,descent,nominal,active,0.8,0.15,0.0,0.301,0.224,-9.634,0.001,0.003,0.13,power_anomaly,5.1
170.6,3974.85,-5.858,3.162,27.501,3.16,3.2,-0.22,13.06,5.29,-0.28,0,24.95,27.68,696.96,4465.76,83.4,54.5,8,descent,nominal,active,0.8,0.15,0.0,0.255,0.322,-9.703,-0.0,0.007,0.15,power_anomaly,4.73
170.65,3974.56,-5.84,2.881,27.59,2.88,3.28,0.09,13.71,3.48,0.42,0,25.02,27.74,697.11,4467.14,84.0,54.5,8,descent,nominal,active,0.8,0.15,0.0,0.194,0.365,-9.734,-0.009,0.019,0.161,power_anomaly,4.75
170.7,3974.26,-5.949,3.491,27.873,3.49,3.59,0.01,13.78,4.27,1.3,0,25.0,28.09,697.28,4468.53,82.9,54.5,8,descent,nominal,active,0.8,0.15,0.0,0.212,0.274,-9.882,0.002,0.016,0.202,power_anomaly,4.72
170.75,3973.96,-6.111,3.996,27.783,4.0,3.54,-0.24,13.62,1.95,-2.53,0,24.94,28.07,697.48,4469.92,81.8,54.5,8,descent,nominal,active,0.8,0.15,0.0,0.197,0.536,-9.853,-0.013,0.026,0.202,power_anomaly,4.59
170.8,3973.67,-5.8,4.044,27.737,4.04,3.42,-0.18,13.02,5.35,2.55,0,24.96,28.03,697.68,4471.31,81.7,54.5,8,descent,nominal,active,0.8,0.15,0.0,0.352,0.345,-9.912,-0.014,-0.014,0.15,power_anomaly,4.83
170.85,3973.36,-6.236,3.879,27.751,3.88,3.54,-0.04,14.37,6.14,3.82,0,24.99,28.02,697.88,4472.69,82.0,54.4,8,descent,nominal,active,0.8,0.15,0.0,0.246,0.361,-9.632,0.007,0.003,0.185,power_anomaly,4.49
170.9,3973.06,-5.946,3.784,27.638,3.78,3.36,-0.01,13.74,5.17,-1.29,0,25.0,27.9,698.07,4474.08,82.2,54.4,8,descent,nominal,active,0.8,0.15,0.0,0.185,0.419,-9.942,0.007,-0.006,0.2,power_anomaly,4.69
170.95,3972.74,-6.468,3.856,27.399,3.86,3.25,-0.19,14.57,8.44,-0.28,0,24.95,27.67,698.26,4475.45,82.0,54.4,8,descent,nominal,active,0.8,0.15,0.0,0.109,0.263,-9.806,-0.036,0.025,0.185,power_anomaly,4.28
171.0,3972.45,-5.715,3.933,27.443,3.93,3.1,-0.17,12.84,3.84,-0.21,0,24.96,27.72,698.45,4476.82,81.8,54.4,8,descent,nominal,active,0.8,0.15,0.0,0.312,0.323,-10.082,0.08,0.022,0.129,power_anomaly,4.85
171.05,3972.14,-6.167,3.855,27.476,3.86,3.25,-0.54,13.08,6.17,1.53,0,24.87,27.75,698.65,4478.19,82.0,54.4,8,descent,nominal,active,0.8,0.15,0.0,0.182,0.491,-9.892,0.032,-0.019,0.187,power_anomaly,4.5
171.1,3971.85,-5.83,4.03,27.808,4.03,3.5,-0.24,12.95,4.75,3.62,0,24.95,28.1,698.85,4479.58,81.8,54.4,8,descent,nominal,active,0.8,0.15,0.0,0.276,0.118,-9.625,-0.005,0.029,0.157,power_anomaly,4.82
171.15,3971.55,-6.084,3.582,27.732,3.58,3.48,-0.06,13.95,8.85,1.98,0,24.99,27.96,699.03,4480.97,82.6,54.4,8,descent,nominal,active,0.8,0.15,0.0,0.283,0.392,-9.713,-0.022,-0.033,0.209,power_anomaly,4.6
171.2,3971.22,-6.544,3.762,27.62,3.76,3.49,0.04,15.26,6.22,-0.84,0,25.01,27.88,699.22,4482.35,82.2,54.3,8,descent,nominal,active,0.8,0.15,0.0,0.282,0.404,-9.713,-0.01,-0.003,0.122,power_anomaly,4.26
171.25,3970.92,-5.963,3.684,27.761,3.68,3.48,-0.15,13.46,10.98,3.0,0,24.96,28.0,699.4,4483.74,82.4,54.3,8,descent,nominal,active,0.8,0.15,0.0,-0.009,0.333,-9.987,0.032,0.025,0.154,power_anomaly,4.7
171.3,3970.62,-5.938,3.526,28.253,3.53,3.97,-0.2,13.28,6.75,2.34,0,24.95,28.47,699.58,4485.15,82.9,54.3,8,descent,nominal,active,0.8,0.15,0.0,0.162,0.459,-9.621,0.057,0.021,0.198,power_anomaly,4.79
171.35,3970.34,-5.596,3.891,27.845,3.89,3.48,0.09,13.14,7.38,-1.19,0,25.02,28.12,699.77,4486.54,82.0,54.3,8,descent,nominal,active,0.8,0.15,0.0,0.232,0.388,-9.831,-0.054,-0.029,0.151,power_anomaly,5.03
171.4,3970.04,-6.021,4.149,27.787,4.15,3.52,-0.1,13.72,6.31,2.04,0,24.98,28.09,699.98,4487.93,81.5,54.3,8,descent,nominal,active,0.8,0.15,0.0,0.141,0.38,-9.854,0.051,-0.027,0.137,power_anomaly,4.67
171.45,3969.72,-6.433,4.012,26.998,4.01,2.84,-0.1,14.69,6.02,1.77,0,24.97,27.29,700.18,4489.28,81.5,54.3,8,descent,nominal,active,0.8,0.15,0.0,0.143,0.268,-9.98,0.047,-0.007,0.117,power_anomaly,4.24
171.5,3969.43,-5.831,4.378,27.056,4.38,2.75,-0.41,12.57,6.14,2.51,0,24.91,27.41,700.4,4490.63,80.8,54.3,8,descent,nominal,active,0.8,0.15,0.0,0.082,0.294,-9.93,0.029,0.012,0.179,power_anomaly,4.7
171.55,3969.14,-5.865,4.239,26.908,4.24,2.61,-0.73,11.93,3.89,2.81,0,24.84,27.24,700.61,4491.98,81.0,54.3,8,descent,nominal,active,0.8,0.15,0.0,0.328,0.068,-9.723,-0.03,-0.046,0.172,power_anomaly,4.64
171.6,3968.86,-5.603,3.863,26.791,3.86,2.43,-1.19,10.27,3.28,2.45,0,24.76,27.07,700.8,4493.32,81.8,54.2,8,descent,nominal,active,0.8,0.15,0.0,0.073,0.322,-9.879,-0.026,0.002,0.063,power_anomaly,4.83
171.65,3968.58,-5.482,3.867,26.551,3.87,2.16,-0.9,10.64,2.61,-1.55,0,24.82,26.83,701.0,4494.65,81.7,54.2,8,descent,nominal,active,0.8,0.15,0.0,0.181,0.281,-9.863,0.003,-0.004,0.072,power_anomaly,4.89
171.7,3968.28,-6.128,3.832,26.336,3.83,2.1,-0.87,12.24,3.31,1.72,0,24.8,26.61,701.19,4495.96,81.7,54.2,8,descent,nominal,active,0.8,0.15,0.0,0.222,0.246,-9.776,-0.009,0.034,0.104,power_anomaly,4.34
171.75,3967.96,-6.371,3.821,26.097,3.82,1.92,-0.75,13.1,3.68,1.37,0,24.82,26.38,701.38,4497.27,81.7,54.2,8,descent,nominal,active,0.8,0.15,0.0,0.293,0.153,-9.742,-0.026,-0.023,0.123,power_anomaly,4.14
171.8,3967.67,-5.813,3.941,26.214,3.94,1.9,-0.96,11.3,1.29,2.77,0,24.8,26.51,701.58,4498.58,81.5,54.2,8,descent,nominal,active,0.8,0.15,0.0,0.278,0.242,-9.635,0.007,0.011,0.122,power_anomaly,4.56
171.85,3967.35,-6.418,3.966,25.689,3.97,1.53,-0.72,13.27,3.15,-1.46,0,24.83,25.99,701.77,4499.86,81.2,54.2,8,descent,nominal,active,0.8,0.15,0.0,0.211,0.087,-9.893,-0.007,-0.006,0.023,power_anomaly,4.05
171.9,3967.06,-5.724,3.93,25.696,3.93,1.36,-1.12,10.72,3.06,2.67,0,24.77,26.0,701.97,4501.15,81.3,54.2,8,descent,nominal,active,0.8,0.15,0.0,0.112,0.139,-9.842,-0.01,-0.006,0.089,power_anomaly,4.54
171.95,3966.79,-5.369,3.64,25.519,3.64,1.1,-1.17,9.77,-2.46,2.47,0,24.78,25.78,702.15,4502.42,81.9,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.3,0.022,-9.725,0.02,-0.011,0.029,power_anomaly,4.8
172.0,3966.5,-5.864,3.986,26.066,3.99,1.76,-1.61,9.92,5.06,7.08,0,24.67,26.37,702.35,4503.73,81.3,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.327,0.122,-9.763,0.009,-0.008,0.078,power_anomaly,4.5
172.05,3966.18,-6.313,3.993,26.016,3.99,1.83,-1.55,11.13,1.3,-0.35,0,24.65,26.32,702.55,4505.03,81.3,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.15,0.229,-9.576,-0.028,-0.009,0.087,power_anomaly,4.17
172.1,3965.87,-6.24,3.86,26.155,3.86,1.95,-1.58,10.9,0.73,-2.64,0,24.65,26.44,702.74,4506.34,81.6,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.076,0.281,-9.735,0.03,-0.023,0.083,power_anomaly,4.24
172.15,3965.57,-6.076,3.694,26.263,3.69,2.01,-1.41,10.89,2.34,4.69,0,24.7,26.52,702.93,4507.65,82.0,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.096,0.261,-9.826,0.003,0.006,0.126,power_anomaly,4.36
172.2,3965.27,-5.913,3.764,26.54,3.76,2.25,-1.18,11.04,6.04,-2.42,0,24.75,26.81,703.12,4508.98,81.9,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.119,0.124,-9.919,0.063,-0.028,0.106,power_anomaly,4.53
172.25,3964.95,-6.475,3.759,26.53,3.76,2.38,-1.17,12.38,4.05,-0.04,0,24.72,26.79,703.31,4510.3,81.9,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.146,0.248,-9.905,0.003,-0.006,0.096,power_anomaly,4.14
172.3,3964.63,-6.414,3.995,26.681,4.0,2.52,-0.84,12.99,4.48,1.84,0,24.8,26.98,703.51,4511.64,81.5,54.1,8,descent,nominal,active,0.8,0.15,0.0,0.267,0.31,-9.581,-0.004,-0.033,0.122,power_anomaly,4.21
172.35,3964.33,-6.026,4.239,26.867,4.24,2.6,-1.25,11.13,2.16,2.19,0,24.73,27.2,703.72,4512.98,81.0,54.0,8,descent,nominal,active,0.8,0.15,0.0,0.424,0.293,-9.803,0.055,-0.001,0.132,power_anomaly,4.51
172.4,3964.04,-5.767,4.408,26.283,4.41,1.96,-1.43,10.12,4.72,2.01,0,24.71,26.65,703.94,4514.29,80.5,54.0,8,descent,nominal,active,0.8,0.15,0.0,0.197,0.192,-10.082,0.047,-0.019,0.128,power_anomaly,4.62
172.45,3963.74,-6.032,4.569,25.955,4.57,1.69,-1.08,11.54,4.46,3.57,0,24.76,26.35,704.17,4515.59,80.0,54.0,8,descent,nominal,active,0.8,0.15,0.0,0.227,-0.002,-10.088,-0.006,-0.012,0.108,power_anomaly,4.37
172.5,3963.44,-5.866,4.483,25.873,4.48,1.57,-0.95,11.42,3.95,-1.3,0,24.79,26.26,704.39,4516.89,80.2,54.0,8,descent,nominal,active,0.8,0.15,0.0,0.447,0.199,-9.901,0.004,-0.014,0.046,power_anomaly,4.48
172.55,3963.12,-6.351,4.34,26.336,4.34,2.16,-0.95,12.6,7.45,-2.82,0,24.78,26.69,704.61,4518.2,80.6,54.0,8,descent,nominal,active,0.8,0.15,0.0,0.23,0.175,-10.168,0.031,0.024,0.112,power_anomaly,4.2
172.6,3962.82,-6.01,4.198,26.651,4.2,2.38,-0.95,11.77,2.19,-0.81,0,24.79,26.98,704.82,4519.53,81.0,54.0,8,descent,nominal,active,0.8,0.15,0.0,0.133,0.319,-10.024,0.035,-0.031,0.076,power_anomaly,4.49
