t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
252.7,3356.88,-6.441,1.185,35.538,1.18,8.29,0.2,13.7,11.42,4.71,0,28.05,35.56,496.63,8899.7,88.1,19.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.317,0.882,-9.482,0.028,-0.037,0.45,crosswind_landing,5.52
252.75,3356.56,-6.355,1.412,35.846,1.41,8.58,0.08,13.27,13.81,1.52,0,28.02,35.87,496.7,8901.5,87.7,19.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.125,0.884,-10.016,0.001,-0.004,0.459,crosswind_landing,5.64
252.8,3356.28,-5.674,1.626,35.879,1.63,8.46,0.68,13.05,10.68,1.14,0,28.15,35.92,496.78,8903.29,87.4,19.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.127,0.89,-9.756,0.086,0.006,0.397,crosswind_landing,6.33
252.85,3355.94,-6.711,1.873,35.716,1.87,8.53,0.05,13.97,10.45,2.96,0,28.01,35.77,496.88,8905.08,87.0,19.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.139,0.721,-9.672,0.062,0.012,0.416,crosswind_landing,5.33
252.9,3355.64,-6.098,1.858,35.658,1.86,8.33,0.28,13.14,13.13,5.89,0,28.06,35.71,496.97,8906.86,87.0,19.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.275,0.829,-9.851,-0.009,0.008,0.418,crosswind_landing,5.86
252.95,3355.29,-7.04,1.639,35.522,1.64,8.42,-0.02,14.53,14.99,1.79,0,28.0,35.56,497.05,8908.64,87.4,19.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.283,0.897,-9.634,-0.044,0.007,0.385,crosswind_landing,5.05
253.0,3354.94,-6.942,1.798,35.991,1.8,8.86,0.51,15.37,11.13,1.2,0,28.13,36.04,497.14,8910.44,87.1,19.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.348,1.005,-9.728,-0.088,0.01,0.419,crosswind_landing,5.19
253.05,3354.61,-6.469,1.945,36.357,1.94,9.11,0.77,14.88,16.23,3.43,0,28.19,36.41,497.24,8912.25,86.9,19.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.281,0.839,-10.081,0.19,-0.007,0.442,crosswind_landing,5.63
253.1,3354.27,-6.977,1.549,36.004,1.55,8.89,0.93,16.25,12.99,1.76,0,28.25,36.04,497.32,8914.05,87.5,19.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.132,0.839,-9.782,-0.002,0.009,0.488,crosswind_landing,5.17
253.15,3353.94,-6.511,1.596,36.006,1.6,8.77,1.24,15.88,13.22,3.95,0,28.31,36.04,497.4,8915.85,87.5,19.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.105,0.971,-9.604,0.078,0.005,0.429,crosswind_landing,5.54
253.2,3353.62,-6.333,2.404,35.603,2.4,8.33,1.21,15.46,14.29,7.94,0,28.3,35.68,497.52,8917.63,86.1,19.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.244,0.912,-9.889,0.001,-0.021,0.441,crosswind_landing,5.63
253.25,3353.31,-6.364,2.397,35.012,2.4,7.75,1.12,15.35,9.19,0.28,0,28.28,35.09,497.64,8919.38,86.1,19.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.172,0.713,-9.495,-0.014,-0.004,0.389,crosswind_landing,5.51
253.3,3352.96,-6.847,2.497,34.716,2.5,7.57,0.69,15.51,11.42,5.78,0,28.18,34.81,497.76,8921.12,85.9,18.9,8,descent,nominal,active,0.8,0.18,0.0,0.276,0.824,-9.866,0.031,-0.024,0.413,crosswind_landing,5.08
253.35,3352.63,-6.749,3.092,34.191,3.09,7.02,0.71,15.35,10.49,2.62,0,28.18,34.33,497.91,8922.83,84.8,18.9,8,descent,nominal,active,0.8,0.18,0.0,0.2,0.658,-9.595,-0.0,-0.031,0.356,crosswind_landing,5.09
253.4,3352.33,-5.857,4.121,34.667,4.12,7.29,0.28,12.64,15.66,2.61,0,28.06,34.91,498.12,8924.56,83.2,18.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.384,0.715,-9.913,0.041,-0.004,0.373,crosswind_landing,5.96
253.45,3351.95,-7.645,3.581,34.694,3.58,7.76,0.61,17.04,11.76,3.58,0,28.17,34.88,498.3,8926.3,84.1,18.9,8,descent,wind_warning,active,0.8,0.18,0.0,-0.025,0.708,-9.978,-0.032,0.033,0.43,crosswind_landing,4.56
253.5,3351.64,-6.265,3.013,35.546,3.01,8.26,0.23,13.39,8.43,5.29,0,28.05,35.67,498.45,8928.08,85.2,18.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.024,0.759,-9.984,-0.022,-0.03,0.414,crosswind_landing,5.69
253.55,3351.32,-6.377,2.76,35.029,2.76,7.77,0.2,13.57,12.71,4.32,0,28.05,35.14,498.59,8929.83,85.5,18.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.074,0.839,-10.096,-0.099,-0.006,0.391,crosswind_landing,5.51
253.6,3351.01,-6.146,2.895,36.036,2.9,8.72,0.74,14.14,11.76,1.21,0,28.17,36.15,498.73,8931.63,85.4,18.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.019,0.902,-9.582,-0.033,0.012,0.479,crosswind_landing,5.88
253.65,3350.65,-7.15,2.474,35.763,2.47,8.69,0.97,16.69,13.56,6.15,0,28.26,35.85,498.86,8933.42,86.0,18.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.211,0.81,-9.677,0.051,-0.011,0.455,crosswind_landing,5.01
253.7,3350.3,-7.095,2.529,35.526,2.53,8.44,1.37,17.36,14.31,2.62,0,28.38,35.62,498.98,8935.19,85.9,18.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.246,0.806,-9.771,0.022,0.023,0.414,crosswind_landing,5.02
253.75,3349.97,-6.597,2.086,36.649,2.09,9.44,0.53,14.68,16.2,3.47,0,28.13,36.71,499.09,8937.03,86.7,18.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.275,0.986,-9.583,0.027,-0.031,0.412,crosswind_landing,5.56
253.8,3349.66,-6.231,2.316,36.513,2.32,9.22,1.04,14.91,11.65,7.99,0,28.25,36.59,499.2,8938.85,86.4,18.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.06,1.029,-9.788,-0.064,-0.017,0.469,crosswind_landing,5.87
253.85,3349.33,-6.575,2.732,36.364,2.73,9.15,0.84,15.24,16.85,7.27,0,28.21,36.47,499.34,8940.67,85.7,18.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.124,0.878,-9.677,0.003,0.049,0.426,crosswind_landing,5.55
253.9,3349.02,-6.283,2.956,36.604,2.96,9.32,0.51,13.98,11.11,2.39,0,28.12,36.72,499.49,8942.5,85.4,18.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.393,0.941,-9.709,-0.002,-0.004,0.434,crosswind_landing,5.84
253.95,3348.69,-6.591,2.969,36.669,2.97,9.46,0.22,14.04,14.43,2.81,0,28.05,36.79,499.64,8944.33,85.4,18.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.291,0.954,-9.823,0.025,0.005,0.463,crosswind_landing,5.58
254.0,3348.39,-5.899,2.719,36.665,2.72,9.29,0.83,13.81,13.84,3.46,0,28.19,36.77,499.77,8946.17,85.8,18.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.183,0.992,-9.753,0.032,0.002,0.447,crosswind_landing,6.23
254.05,3348.07,-6.356,2.994,36.551,2.99,9.28,1.35,15.78,11.84,5.72,0,28.34,36.67,499.92,8947.99,85.3,18.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.235,0.988,-9.856,0.106,0.029,0.435,crosswind_landing,5.77
254.1,3347.75,-6.54,2.722,36.778,2.72,9.55,1.35,16.16,13.11,2.39,0,28.35,36.88,500.06,8949.83,85.8,18.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.08,0.896,-9.809,0.063,-0.01,0.492,crosswind_landing,5.64
254.15,3347.46,-5.702,2.142,37.159,2.14,9.75,1.05,13.84,15.21,4.9,0,28.23,37.22,500.17,8951.69,86.7,18.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.169,1.02,-10.274,0.07,0.007,0.467,crosswind_landing,6.53
254.2,3347.15,-6.248,1.832,36.788,1.83,9.49,1.29,15.44,10.99,2.64,0,28.32,36.83,500.26,8953.53,87.1,18.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.254,0.86,-9.936,0.034,-0.007,0.441,crosswind_landing,5.89
254.25,3346.8,-6.953,2.024,36.787,2.02,9.66,0.59,15.55,14.34,6.9,0,28.15,36.84,500.36,8955.37,86.9,18.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.193,0.945,-9.567,0.059,0.001,0.493,crosswind_landing,5.3
254.3,3346.45,-7.008,2.025,37.073,2.03,9.96,0.59,15.66,11.23,1.28,0,28.15,37.13,500.46,8957.22,86.9,18.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.261,0.918,-10.092,-0.07,-0.02,0.472,crosswind_landing,5.3
254.35,3346.13,-6.306,1.677,37.133,1.68,9.85,0.48,13.96,12.88,6.38,0,28.11,37.17,500.54,8959.08,87.4,18.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.151,1.083,-9.911,0.002,0.012,0.463,crosswind_landing,5.89
254.4,3345.82,-6.255,0.893,36.957,0.89,9.66,0.21,13.32,17.32,4.21,0,28.05,36.97,500.59,8960.93,88.6,18.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.185,0.973,-9.835,-0.002,0.022,0.522,crosswind_landing,5.91
254.45,3345.5,-6.411,1.303,36.781,1.3,9.52,-0.24,12.76,11.79,4.88,0,27.95,36.8,500.65,8962.77,88.0,18.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.338,0.861,-9.605,-0.045,0.017,0.503,crosswind_landing,5.74
254.5,3345.18,-6.433,1.496,36.886,1.5,9.64,-0.29,12.7,14.1,4.51,0,27.93,36.92,500.73,8964.61,87.7,18.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.208,0.944,-9.811,0.071,0.019,0.526,crosswind_landing,5.74
254.55,3344.86,-6.434,1.104,36.617,1.1,9.37,-0.02,13.25,14.44,6.36,0,28.0,36.63,500.78,8966.44,88.3,18.5,8,descent,wind_warning,active,0.8,0.18,0.0,0.23,0.967,-9.772,-0.0,-0.002,0.481,crosswind_landing,5.69
254.6,3344.48,-7.464,0.988,36.002,0.99,9.01,-0.17,15.12,15.89,0.26,0,27.96,36.02,500.83,8968.24,88.4,18.5,8,descent,wind_warning,active,0.8,0.18,0.0,0.133,0.925,-9.435,-0.054,0.004,0.461,crosswind_landing,4.83
254.65,3344.15,-6.792,1.216,35.897,1.22,8.73,-0.46,13.13,16.53,3.77,0,27.89,35.92,500.89,8970.04,88.1,18.5,8,descent,wind_warning,active,0.8,0.18,0.0,0.292,1.021,-9.665,-0.026,0.004,0.447,crosswind_landing,5.29
254.7,3343.84,-6.015,2.154,36.227,2.15,8.88,-0.69,11.02,17.82,6.91,0,27.86,36.29,501.0,8971.85,86.6,18.5,8,descent,wind_warning,active,0.8,0.18,0.0,0.309,0.973,-9.546,0.035,-0.034,0.463,crosswind_landing,6.03
254.75,3343.49,-7.178,2.901,35.421,2.9,8.36,-0.56,13.73,10.07,3.85,0,27.86,35.54,501.15,8973.62,85.3,18.5,8,descent,wind_warning,active,0.8,0.18,0.0,0.193,0.73,-9.753,0.014,0.015,0.438,crosswind_landing,4.95
254.8,3343.19,-5.997,2.773,35.957,2.77,8.61,-0.35,11.66,11.09,2.83,0,27.93,36.06,501.28,8975.42,85.6,18.5,8,descent,wind_warning,active,0.8,0.18,0.0,0.078,0.81,-9.65,0.075,-0.033,0.431,crosswind_landing,6.01
254.85,3342.86,-6.556,2.559,35.451,2.56,8.23,0.46,14.46,14.01,5.8,0,28.11,35.54,501.41,8977.19,85.9,18.4,8,descent,wind_warning,active,0.8,0.18,0.0,0.146,0.869,-9.805,0.087,-0.003,0.374,crosswind_landing,5.42
254.9,3342.58,-5.624,2.276,35.664,2.28,8.23,0.31,12.21,9.25,4.09,0,28.06,35.74,501.53,8978.97,86.3,18.4,8,descent,wind_warning,active,0.8,0.18,0.0,0.115,0.824,-9.765,-0.09,0.015,0.425,crosswind_landing,6.35
254.95,3342.23,-7.01,2.135,35.338,2.13,8.23,-0.2,14.1,12.95,7.96,0,27.95,35.4,501.63,8980.74,86.5,18.4,8,descent,wind_warning,active,0.8,0.18,0.0,0.226,0.697,-10.013,-0.064,0.0,0.376,crosswind_landing,5.05
255.0,3341.9,-6.441,2.139,35.807,2.14,8.56,-0.35,12.59,9.52,4.61,0,27.92,35.87,501.74,8982.53,86.6,18.4,8,descent,wind_warning,active,0.8,0.18,0.0,0.249,0.97,-9.846,-0.046,0.011,0.402,crosswind_landing,5.57
255.05,3341.6,-6.026,2.582,36.015,2.58,8.67,-0.85,10.72,13.18,5.82,0,27.83,36.11,501.87,8984.33,85.9,18.4,8,descent,wind_warning,active,0.8,0.18,0.0,0.232,0.957,-9.615,0.029,-0.01,0.443,crosswind_landing,5.99
255.1,3341.25,-6.989,2.627,35.551,2.63,8.44,-0.32,13.81,13.74,3.71,0,27.92,35.65,502.0,8986.11,85.8,18.4,8,descent,wind_warning,active,0.8,0.18,0.0,0.373,0.924,-9.754,0.038,-0.022,0.425,crosswind_landing,5.1
255.15,3340.93,-6.427,2.148,35.471,2.15,8.22,-0.01,13.24,11.82,0.69,0,28.0,35.54,502.11,8987.88,86.5,18.4,8,descent,wind_warning,active,0.8,0.18,0.0,0.336,0.889,-10.011,0.008,0.017,0.445,crosswind_landing,5.53
255.2,3340.63,-6.08,1.92,35.631,1.92,8.3,-0.16,12.23,13.86,1.04,0,27.97,35.68,502.2,8989.66,86.9,18.3,8,descent,wind_warning,active,0.8,0.18,0.0,0.123,0.87,-10.088,0.108,0.008,0.431,crosswind_landing,5.87
255.25,3340.29,-6.736,1.618,35.158,1.62,7.98,-0.55,12.82,14.18,1.17,0,27.87,35.2,502.28,8991.42,87.4,18.3,8,descent,wind_warning,active,0.8,0.18,0.0,0.186,0.751,-9.884,-0.028,-0.017,0.394,crosswind_landing,5.23
255.3,3339.95,-6.733,1.761,35.052,1.76,7.87,-0.67,12.58,14.61,5.12,0,27.85,35.1,502.37,8993.17,87.1,18.3,8,descent,wind_warning,active,0.8,0.18,0.0,0.078,0.762,-9.844,-0.016,0.015,0.369,crosswind_landing,5.21
255.35,3339.63,-6.494,1.365,34.879,1.36,7.64,-0.21,12.99,9.35,4.3,0,27.95,34.91,502.44,8994.92,87.8,18.3,8,descent,nominal,active,0.8,0.18,0.0,0.321,0.664,-9.567,-0.021,0.019,0.403,crosswind_landing,5.38
255.4,3339.3,-6.693,1.496,34.922,1.5,7.73,-0.46,12.91,12.28,3.03,0,27.89,34.95,502.52,8996.66,87.5,18.3,8,descent,nominal,active,0.8,0.18,0.0,0.236,0.79,-9.681,-0.099,0.003,0.404,crosswind_landing,5.22
255.45,3338.97,-6.47,1.299,35.71,1.3,8.47,-0.54,12.29,9.44,6.06,0,27.88,35.73,502.58,8998.45,87.9,18.3,8,descent,wind_warning,active,0.8,0.18,0.0,0.414,0.854,-9.544,0.021,-0.004,0.421,crosswind_landing,5.52
255.5,3338.63,-6.903,1.301,36.259,1.3,9.12,-0.09,14.1,10.53,8.78,0,27.98,36.28,502.65,9000.26,87.9,18.2,8,descent,wind_warning,active,0.8,0.18,0.0,0.312,0.873,-9.836,0.046,-0.013,0.441,crosswind_landing,5.26
255.55,3338.28,-7.006,2.118,35.677,2.12,8.57,0.22,14.93,14.16,1.83,0,28.06,35.74,502.75,9002.05,86.6,18.2,8,descent,wind_warning,active,0.8,0.18,0.0,0.109,1.0,-10.341,0.009,0.003,0.419,crosswind_landing,5.1
255.6,3337.96,-6.358,1.668,35.965,1.67,8.7,0.35,13.83,10.6,3.49,0,28.08,36.0,502.84,9003.84,87.3,18.2,8,descent,wind_warning,active,0.8,0.18,0.0,0.095,0.953,-10.015,0.005,0.0,0.43,crosswind_landing,5.66
255.65,3337.65,-6.19,2.182,36.047,2.18,8.74,0.41,13.59,12.84,4.76,0,28.09,36.11,502.94,9005.65,86.5,18.2,8,descent,wind_warning,active,0.8,0.18,0.0,0.294,0.887,-9.752,-0.151,0.008,0.432,crosswind_landing,5.83
255.7,3337.28,-7.318,2.315,35.556,2.32,8.53,0.55,16.23,17.12,6.85,0,28.15,35.63,503.06,9007.42,86.3,18.2,8,descent,wind_warning,active,0.8,0.18,0.0,0.24,0.857,-9.873,-0.067,0.008,0.428,crosswind_landing,4.87
255.75,3336.94,-6.772,2.232,35.858,2.23,8.69,0.52,15.03,15.18,3.48,0,28.13,35.93,503.17,9009.22,86.4,18.2,8,descent,wind_warning,active,0.8,0.18,0.0,0.184,0.814,-9.399,0.093,0.005,0.516,crosswind_landing,5.31
255.8,3336.63,-6.351,2.357,36.216,2.36,8.95,0.43,13.96,12.71,2.8,0,28.1,36.29,503.29,9011.03,86.3,18.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.044,1.054,-9.955,0.044,0.017,0.407,crosswind_landing,5.71
255.85,3336.25,-7.562,2.772,35.796,2.77,8.84,0.38,16.41,13.83,2.93,0,28.1,35.9,503.43,9012.82,85.6,18.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.115,0.785,-9.645,0.112,0.009,0.436,crosswind_landing,4.75
255.9,3335.92,-6.553,2.626,35.948,2.63,8.73,0.44,14.42,15.32,4.06,0,28.11,36.04,503.56,9014.62,85.8,18.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.186,0.838,-9.613,-0.012,-0.027,0.391,crosswind_landing,5.5
255.95,3335.59,-6.608,2.987,36.464,2.99,9.26,0.52,14.69,14.25,4.0,0,28.13,36.59,503.71,9016.44,85.3,18.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.273,0.917,-9.617,-0.048,0.002,0.442,crosswind_landing,5.54
256.0,3335.3,-5.872,3.06,36.587,3.06,9.21,0.84,13.77,13.2,7.03,0,28.19,36.71,503.86,9018.27,85.2,18.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.079,0.992,-9.898,0.067,-0.005,0.442,crosswind_landing,6.25
256.05,3334.99,-6.098,3.061,36.546,3.06,9.22,1.28,15.11,14.44,1.38,0,28.31,36.67,504.01,9020.1,85.2,18.1,8,descent,wind_warning,active,0.8,0.18,0.0,0.103,0.795,-9.623,-0.062,0.015,0.441,crosswind_landing,6.01
256.1,3334.69,-6.026,2.563,36.568,2.56,9.22,1.13,14.66,13.83,2.11,0,28.26,36.66,504.14,9021.92,86.0,18.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.061,1.011,-9.952,-0.021,-0.021,0.476,crosswind_landing,6.08
256.15,3334.35,-6.818,2.667,36.411,2.67,9.25,1.79,17.58,15.32,6.45,0,28.49,36.51,504.28,9023.74,85.8,18.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.18,0.927,-9.811,0.032,0.002,0.443,crosswind_landing,5.35
256.2,3333.99,-7.288,2.401,36.006,2.4,8.97,2.19,19.32,12.49,3.57,0,28.65,36.09,504.4,9025.54,86.2,18.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.179,0.875,-9.725,-0.058,-0.021,0.485,crosswind_landing,4.95
256.25,3333.65,-6.657,2.64,36.621,2.64,9.42,2.13,17.91,9.09,2.47,0,28.58,36.72,504.53,9027.38,85.9,18.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.253,0.984,-9.376,0.027,0.004,0.409,crosswind_landing,5.52
256.3,3333.32,-6.608,2.399,36.534,2.4,9.33,2.44,18.39,17.61,3.02,0,28.67,36.61,504.65,9029.2,86.2,18.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.055,0.877,-9.743,0.036,-0.004,0.475,crosswind_landing,5.54
256.35,3333.02,-5.969,2.228,36.842,2.23,9.49,2.26,16.73,13.7,0.77,0,28.57,36.91,504.76,9031.04,86.5,18.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.174,0.905,-9.659,-0.023,-0.027,0.454,crosswind_landing,6.18
256.4,3332.71,-6.315,2.446,36.284,2.45,9.01,1.51,16.0,17.27,8.28,0,28.38,36.37,504.88,9032.86,86.1,18.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.526,0.885,-10.095,0.06,-0.008,0.44,crosswind_landing,5.76
256.45,3332.42,-5.798,2.063,35.971,2.06,8.58,1.78,15.47,9.61,5.84,0,28.42,36.03,504.99,9034.66,86.7,17.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.105,0.793,-9.736,-0.061,0.011,0.415,crosswind_landing,6.21
256.5,3332.06,-7.212,1.913,35.357,1.91,8.3,1.01,16.9,10.8,4.15,0,28.28,35.41,505.08,9036.42,86.9,17.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.16,0.736,-9.713,0.03,0.006,0.395,crosswind_landing,4.91
256.55,3331.72,-6.842,1.983,35.829,1.98,8.68,1.07,16.25,20.0,5.7,0,28.28,35.88,505.18,9038.22,86.8,17.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.131,0.818,-10.05,-0.066,0.007,0.477,crosswind_landing,5.24
256.6,3331.35,-7.412,2.278,35.606,2.28,8.6,1.06,17.42,11.93,5.98,0,28.3,35.68,505.29,9040.0,86.3,17.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.216,1.083,-9.682,-0.022,-0.035,0.443,crosswind_landing,4.81
256.65,3331.02,-6.535,1.55,35.882,1.55,8.66,0.65,14.78,10.89,3.65,0,28.16,35.92,505.37,9041.79,87.5,17.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.221,0.915,-9.769,0.035,0.024,0.44,crosswind_landing,5.5
256.7,3330.7,-6.376,1.758,35.532,1.76,8.27,0.62,14.39,11.98,4.69,0,28.15,35.58,505.46,9043.57,87.2,17.9,8,descent,wind_warning,active,0.8,0.18,0.0,0.311,0.851,-9.972,0.063,-0.002,0.392,crosswind_landing,5.58
256.75,3330.35,-7.047,1.617,35.258,1.62,8.16,1.49,17.48,16.59,4.35,0,28.41,35.3,505.54,9045.33,87.4,17.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.121,0.79,-9.809,-0.055,0.016,0.455,crosswind_landing,5.01
256.8,3330.04,-6.187,1.955,35.635,1.96,8.33,1.09,14.92,13.08,4.81,0,28.26,35.69,505.64,9047.11,86.9,17.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.257,0.89,-9.702,-0.027,-0.012,0.387,crosswind_landing,5.77
256.85,3329.74,-6.001,2.169,35.734,2.17,8.38,1.51,15.36,13.21,7.41,0,28.36,35.8,505.75,9048.9,86.5,17.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.063,0.706,-9.901,0.019,0.014,0.404,crosswind_landing,5.97
256.9,3329.42,-6.319,2.427,35.986,2.43,8.71,1.23,15.46,12.72,4.29,0,28.3,36.07,505.87,9050.7,86.1,17.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.287,0.93,-9.943,0.078,0.009,0.44,crosswind_landing,5.71
256.95,3329.09,-6.727,2.259,35.653,2.26,8.47,1.0,15.86,13.78,3.87,0,28.26,35.72,505.98,9052.48,86.4,17.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.311,0.805,-9.747,0.02,0.007,0.496,crosswind_landing,5.31
257.0,3328.77,-6.411,2.088,35.849,2.09,8.59,1.16,15.53,11.67,3.21,0,28.29,35.91,506.09,9054.27,86.7,17.8,8,descent,wind_warning,active,0.8,0.18,0.0,0.1,0.871,-10.006,0.07,-0.007,0.418,crosswind_landing,5.6
257.05,3328.45,-6.212,2.002,35.441,2.0,8.14,1.15,15.08,9.01,2.15,0,28.28,35.5,506.19,9056.04,86.8,17.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.333,0.768,-9.593,-0.059,0.02,0.433,crosswind_landing,5.71
257.1,3328.12,-6.714,2.13,35.337,2.13,8.15,1.04,15.93,9.52,-1.04,0,28.27,35.4,506.29,9057.81,86.6,17.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.299,0.596,-9.471,-0.05,0.026,0.367,crosswind_landing,5.27
257.15,3327.79,-6.584,1.969,35.361,1.97,8.15,0.15,13.9,12.93,5.46,0,28.04,35.42,506.39,9059.58,86.8,17.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.268,0.879,-9.603,0.046,-0.001,0.395,crosswind_landing,5.38
257.2,3327.48,-6.167,2.016,35.256,2.02,7.94,0.12,12.97,11.03,1.69,0,28.03,35.31,506.49,9061.34,86.7,17.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.475,0.837,-9.746,0.077,0.023,0.392,crosswind_landing,5.73
257.25,3327.13,-7.115,2.526,35.002,2.53,7.92,0.26,15.23,10.97,3.77,0,28.07,35.09,506.62,9063.09,85.9,17.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.268,0.754,-9.674,0.053,-0.012,0.352,crosswind_landing,4.93
257.3,3326.82,-6.196,2.799,35.626,2.8,8.32,0.62,14.01,12.88,4.16,0,28.14,35.74,506.76,9064.87,85.5,17.7,8,descent,wind_warning,active,0.8,0.18,0.0,0.272,0.782,-9.98,-0.039,-0.038,0.384,crosswind_landing,5.77
257.35,3326.45,-7.256,2.82,35.386,2.82,8.34,0.29,15.59,13.55,1.69,0,28.08,35.5,506.9,9066.64,85.4,17.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.182,0.873,-9.854,-0.044,-0.022,0.439,crosswind_landing,4.89
257.4,3326.12,-6.723,3.829,35.691,3.83,8.51,0.41,14.7,13.3,5.0,0,28.1,35.9,507.09,9068.43,83.9,17.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.17,0.91,-10.251,-0.108,0.003,0.431,crosswind_landing,5.34
257.45,3325.8,-6.297,3.375,36.001,3.37,8.72,0.44,13.87,11.86,1.74,0,28.1,36.16,507.26,9070.23,84.6,17.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.202,0.89,-9.468,0.071,0.029,0.447,crosswind_landing,5.74
257.5,3325.5,-6.017,3.304,35.598,3.3,8.25,0.44,13.29,13.31,7.99,0,28.1,35.75,507.42,9072.01,84.7,17.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.419,0.725,-9.991,0.139,-0.014,0.387,crosswind_landing,5.94
257.55,3325.17,-6.642,2.915,35.939,2.91,8.74,0.41,14.53,11.65,5.04,0,28.1,36.06,507.57,9073.8,85.4,17.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.067,0.818,-9.609,0.017,0.016,0.461,crosswind_landing,5.43
257.6,3324.81,-7.223,3.124,35.461,3.12,8.41,-0.01,14.93,11.37,2.3,0,28.0,35.6,507.73,9075.58,85.0,17.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.146,0.903,-9.94,0.013,-0.003,0.418,crosswind_landing,4.93
257.65,3324.5,-6.251,2.998,35.646,3.0,8.35,0.06,13.01,12.21,0.03,0,28.01,35.77,507.88,9077.36,85.2,17.6,8,descent,wind_warning,active,0.8,0.18,0.0,0.191,0.967,-9.885,0.064,-0.021,0.405,crosswind_landing,5.72
257.7,3324.21,-5.71,3.055,35.531,3.06,8.12,-0.78,10.2,11.96,1.54,0,27.85,35.66,508.03,9079.14,85.1,17.5,8,descent,wind_warning,active,0.8,0.18,0.0,0.132,0.818,-9.98,0.042,-0.022,0.441,crosswind_landing,6.25
